26,5282.5,53,5282.75,14:24:04.672115521
26,5282.5,53,5282.75,14:24:04.673729976
26,5282.5,53,5282.75,14:24:04.673729976
25,5282.5,53,5282.75,14:24:04.689700577
26,5282.5,53,5282.75,14:24:04.689849179
25,5282.5,53,5282.75,14:24:04.690209256
24,5282.5,53,5282.75,14:24:04.694502383
22,5282.5,53,5282.75,14:24:04.698138935
21,5282.5,53,5282.75,14:24:04.698148744
20,5282.5,53,5282.75,14:24:04.698163742
19,5282.5,53,5282.75,14:24:04.698168680
17,5282.5,53,5282.75,14:24:04.698179151
17,5282.5,54,5282.75,14:24:04.698190581
16,5282.5,54,5282.75,14:24:04.698325663
16,5282.5,54,5282.75,14:24:04.698325663
15,5282.5,54,5282.75,14:24:04.698325663
14,5282.5,54,5282.75,14:24:04.698325663
11,5282.5,54,5282.75,14:24:04.698375007
9,5282.5,54,5282.75,14:24:04.698394237
8,5282.5,54,5282.75,14:24:04.698399347
7,5282.5,54,5282.75,14:24:04.698412608
7,5282.5,55,5282.75,14:24:04.698432717
7,5282.5,56,5282.75,14:24:04.698497442
7,5282.5,55,5282.75,14:24:04.699104331
9,5282.5,55,5282.75,14:24:04.699120293
10,5282.5,55,5282.75,14:24:04.699126018
12,5282.5,55,5282.75,14:24:04.699144076
13,5282.5,55,5282.75,14:24:04.699150216
13,5282.5,55,5282.75,14:24:04.700651703
13,5282.5,55,5282.75,14:24:04.700695028
11,5282.5,55,5282.75,14:24:04.706108436
10,5282.5,55,5282.75,14:24:04.706116433
8,5282.5,55,5282.75,14:24:04.706138344
7,5282.5,55,5282.75,14:24:04.706147458
7,5282.5,56,5282.75,14:24:04.706186345
7,5282.5,55,5282.75,14:24:04.710423003
8,5282.5,55,5282.75,14:24:04.710543968
9,5282.5,55,5282.75,14:24:04.710549671
8,5282.5,55,5282.75,14:24:04.710972630
7,5282.5,55,5282.75,14:24:04.710983187
7,5282.5,55,5282.75,14:24:04.744922531
7,5282.5,55,5282.75,14:24:04.744922531
8,5282.5,55,5282.75,14:24:04.760465348
9,5282.5,55,5282.75,14:24:04.760473098
11,5282.5,55,5282.75,14:24:04.760550578
12,5282.5,55,5282.75,14:24:04.760557359
10,5282.5,55,5282.75,14:24:04.760803466
9,5282.5,55,5282.75,14:24:04.760815035
8,5282.5,55,5282.75,14:24:04.760865333
7,5282.5,55,5282.75,14:24:04.761702204
7,5282.5,56,5282.75,14:24:04.761783214
4,5282.5,56,5282.75,14:24:04.762319273
3,5282.5,56,5282.75,14:24:04.762494775
2,5282.5,56,5282.75,14:24:04.762494775
1,5282.5,56,5282.75,14:24:04.762564629
59,5282.25,56,5282.75,14:24:04.762564629
59,5282.25,56,5282.75,14:24:04.762564629
59,5282.25,2,5282.5,14:24:04.762570811
59,5282.25,3,5282.5,14:24:04.762570811
59,5282.25,3,5282.5,14:24:04.762587936
59,5282.25,3,5282.5,14:24:04.762601285
59,5282.25,3,5282.5,14:24:04.762606119
59,5282.25,3,5282.5,14:24:04.762612788
59,5282.25,4,5282.5,14:24:04.762619502
59,5282.25,5,5282.5,14:24:04.762626965
59,5282.25,6,5282.5,14:24:04.762626965
59,5282.25,4,5282.5,14:24:04.762664419
59,5282.25,3,5282.5,14:24:04.762669481
59,5282.25,3,5282.5,14:24:04.762686451
59,5282.25,3,5282.5,14:24:04.762696368
59,5282.25,5,5282.5,14:24:04.762718337
59,5282.25,6,5282.5,14:24:04.762725419
59,5282.25,7,5282.5,14:24:04.762735326
59,5282.25,8,5282.5,14:24:04.762742315
59,5282.25,8,5282.5,14:24:04.762774069
59,5282.25,9,5282.5,14:24:04.762785644
59,5282.25,10,5282.5,14:24:04.762805494
59,5282.25,11,5282.5,14:24:04.762846090
59,5282.25,13,5282.5,14:24:04.762877194
59,5282.25,14,5282.5,14:24:04.762883115
59,5282.25,15,5282.5,14:24:04.763011252
59,5282.25,16,5282.5,14:24:04.763017245
59,5282.25,17,5282.5,14:24:04.763023274
59,5282.25,18,5282.5,14:24:04.763124889
59,5282.25,19,5282.5,14:24:04.763136752
59,5282.25,18,5282.5,14:24:04.763147552
59,5282.25,18,5282.5,14:24:04.763176842
59,5282.25,19,5282.5,14:24:04.763186762
59,5282.25,19,5282.5,14:24:04.763253973
59,5282.25,20,5282.5,14:24:04.763287446
59,5282.25,19,5282.5,14:24:04.763300422
59,5282.25,20,5282.5,14:24:04.763336631
59,5282.25,21,5282.5,14:24:04.763383864
59,5282.25,22,5282.5,14:24:04.763413874
59,5282.25,21,5282.5,14:24:04.763524436
59,5282.25,21,5282.5,14:24:04.763635190
59,5282.25,20,5282.5,14:24:04.771269279
59,5282.25,19,5282.5,14:24:04.771967370
59,5282.25,17,5282.5,14:24:04.785554773
59,5282.25,16,5282.5,14:24:04.785560830
59,5282.25,15,5282.5,14:24:04.785667828
59,5282.25,14,5282.5,14:24:04.785675406
59,5282.25,13,5282.5,14:24:04.785689505
59,5282.25,12,5282.5,14:24:04.785694388
59,5282.25,9,5282.5,14:24:04.785960999
