bidVolume,bidPrice,askVolume,askPrice,timestamp
119,5326.5,95,5326.75,14:20:00.017192398
119,5326.5,94,5326.75,14:20:00.020068757
120,5326.5,94,5326.75,14:20:00.020170660
120,5326.5,94,5326.75,14:20:00.045878183
120,5326.5,94,5326.75,14:20:00.050082556
119,5326.5,94,5326.75,14:20:00.125336509
119,5326.5,100,5326.75,14:20:00.126174952
119,5326.5,101,5326.75,14:20:00.126221193
112,5326.5,101,5326.75,14:20:00.126232959
112,5326.5,100,5326.75,14:20:00.126281671
112,5326.5,103,5326.75,14:20:00.126344990
111,5326.5,103,5326.75,14:20:00.126352472
111,5326.5,124,5326.75,14:20:00.126389689
111,5326.5,121,5326.75,14:20:00.126429933
107,5326.5,121,5326.75,14:20:00.126436944
107,5326.5,122,5326.75,14:20:00.126488849
77,5326.5,122,5326.75,14:20:00.126634152
77,5326.5,123,5326.75,14:20:00.126634152
77,5326.5,124,5326.75,14:20:00.126634152
77,5326.5,125,5326.75,14:20:00.126634152
77,5326.5,126,5326.75,14:20:00.126634152
77,5326.5,126,5326.75,14:20:00.126676571
77,5326.5,129,5326.75,14:20:00.126698770
74,5326.5,129,5326.75,14:20:00.126705410
74,5326.5,129,5326.75,14:20:00.126731436
74,5326.5,130,5326.75,14:20:00.126742794
74,5326.5,136,5326.75,14:20:00.126757482
70,5326.5,136,5326.75,14:20:00.126766490
69,5326.5,136,5326.75,14:20:00.126771994
60,5326.5,136,5326.75,14:20:00.126776992
51,5326.5,136,5326.75,14:20:00.127018067
51,5326.5,136,5326.75,14:20:00.127018067
47,5326.5,136,5326.75,14:20:00.127018067
41,5326.5,136,5326.75,14:20:00.127097445
41,5326.5,136,5326.75,14:20:00.127097445
41,5326.5,136,5326.75,14:20:00.127097445
41,5326.5,136,5326.75,14:20:00.127097445
40,5326.5,136,5326.75,14:20:00.127097445
40,5326.5,136,5326.75,14:20:00.127097445
40,5326.5,136,5326.75,14:20:00.127241985
40,5326.5,136,5326.75,14:20:00.127241985
40,5326.5,136,5326.75,14:20:00.127241985
40,5326.5,136,5326.75,14:20:00.127241985
35,5326.5,136,5326.75,14:20:00.127254843
118,5326.25,136,5326.75,14:20:00.127401690
118,5326.25,136,5326.75,14:20:00.127401690
118,5326.25,136,5326.75,14:20:00.127424277
118,5326.25,136,5326.75,14:20:00.127424277
118,5326.25,136,5326.75,14:20:00.127424277
118,5326.25,136,5326.75,14:20:00.127424277
118,5326.25,136,5326.75,14:20:00.127424277
118,5326.25,136,5326.75,14:20:00.127424277
118,5326.25,1,5326.5,14:20:00.127424277
118,5326.25,1,5326.5,14:20:00.127424277
118,5326.25,1,5326.5,14:20:00.127424277
118,5326.25,1,5326.5,14:20:00.127424277
118,5326.25,1,5326.5,14:20:00.127424277
118,5326.25,2,5326.5,14:20:00.127500095
118,5326.25,3,5326.5,14:20:00.127511897
118,5326.25,4,5326.5,14:20:00.127521257
118,5326.25,8,5326.5,14:20:00.127539619
118,5326.25,15,5326.5,14:20:00.127547143
118,5326.25,15,5326.5,14:20:00.127554900
118,5326.25,16,5326.5,14:20:00.127564912
120,5326.25,16,5326.5,14:20:00.127589281
121,5326.25,16,5326.5,14:20:00.127610997
118,5326.25,16,5326.5,14:20:00.127620347
118,5326.25,17,5326.5,14:20:00.127632232
118,5326.25,22,5326.5,14:20:00.127646053
113,5326.25,22,5326.5,14:20:00.127654137
113,5326.25,24,5326.5,14:20:00.127658217
113,5326.25,26,5326.5,14:20:00.127664326
113,5326.25,22,5326.5,14:20:00.127671542
113,5326.25,22,5326.5,14:20:00.127688589
113,5326.25,24,5326.5,14:20:00.127693699
113,5326.25,27,5326.5,14:20:00.127700464
113,5326.25,28,5326.5,14:20:00.127720093
113,5326.25,28,5326.5,14:20:00.127738842
113,5326.25,29,5326.5,14:20:00.127745214
113,5326.25,30,5326.5,14:20:00.127752446
113,5326.25,30,5326.5,14:20:00.127766712
113,5326.25,30,5326.5,14:20:00.127777534
113,5326.25,30,5326.5,14:20:00.127786386
114,5326.25,30,5326.5,14:20:00.127792757
114,5326.25,31,5326.5,14:20:00.127817971
114,5326.25,31,5326.5,14:20:00.127828876
114,5326.25,30,5326.5,14:20:00.127843881
114,5326.25,35,5326.5,14:20:00.127855664
114,5326.25,40,5326.5,14:20:00.127860378
114,5326.25,40,5326.5,14:20:00.127866803
114,5326.25,44,5326.5,14:20:00.127882535
114,5326.25,44,5326.5,14:20:00.127887236
114,5326.25,47,5326.5,14:20:00.127899943
114,5326.25,48,5326.5,14:20:00.127906148
114,5326.25,49,5326.5,14:20:00.127917777
114,5326.25,48,5326.5,14:20:00.127925342
114,5326.25,49,5326.5,14:20:00.127938010
114,5326.25,50,5326.5,14:20:00.127981590
112,5326.25,50,5326.5,14:20:00.127993222
112,5326.25,50,5326.5,14:20:00.128002899
112,5326.25,50,5326.5,14:20:00.128007002
112,5326.25,50,5326.5,14:20:00.128007002
112,5326.25,50,5326.5,14:20:00.128084485
112,5326.25,53,5326.5,14:20:00.128093736
112,5326.25,53,5326.5,14:20:00.128104639
112,5326.25,53,5326.5,14:20:00.128117327
112,5326.25,52,5326.5,14:20:00.128124114
112,5326.25,53,5326.5,14:20:00.128137942
112,5326.25,54,5326.5,14:20:00.128181443
112,5326.25,54,5326.5,14:20:00.128200906
112,5326.25,55,5326.5,14:20:00.128216497
112,5326.25,57,5326.5,14:20:00.128315545
112,5326.25,57,5326.5,14:20:00.128324003
112,5326.25,57,5326.5,14:20:00.128591829
112,5326.25,57,5326.5,14:20:00.128620895
112,5326.25,58,5326.5,14:20:00.128628025
112,5326.25,59,5326.5,14:20:00.128721963
112,5326.25,60,5326.5,14:20:00.128893074
112,5326.25,60,5326.5,14:20:00.129143508
112,5326.25,60,5326.5,14:20:00.129164641
112,5326.25,60,5326.5,14:20:00.129944448
112,5326.25,61,5326.5,14:20:00.130064585
112,5326.25,61,5326.5,14:20:00.132145709
112,5326.25,64,5326.5,14:20:00.132170612
91,5326.25,64,5326.5,14:20:00.132252665
91,5326.25,67,5326.5,14:20:00.132317156
90,5326.25,67,5326.5,14:20:00.132324976
90,5326.25,68,5326.5,14:20:00.132362901
87,5326.25,68,5326.5,14:20:00.132369726
87,5326.25,89,5326.5,14:20:00.132377378
87,5326.25,90,5326.5,14:20:00.132413330
87,5326.25,91,5326.5,14:20:00.132474557
86,5326.25,91,5326.5,14:20:00.132481802
85,5326.25,91,5326.5,14:20:00.132494516
84,5326.25,91,5326.5,14:20:00.132793070
84,5326.25,91,5326.5,14:20:00.132793070
85,5326.25,91,5326.5,14:20:00.134857668
85,5326.25,90,5326.5,14:20:00.134971433
85,5326.25,90,5326.5,14:20:00.136438509
85,5326.25,90,5326.5,14:20:00.137729802
85,5326.25,90,5326.5,14:20:00.138150294
85,5326.25,89,5326.5,14:20:00.138192506
86,5326.25,89,5326.5,14:20:00.138214465
86,5326.25,68,5326.5,14:20:00.138246741
86,5326.25,63,5326.5,14:20:00.138339962
86,5326.25,58,5326.5,14:20:00.138346960
86,5326.25,57,5326.5,14:20:00.138364441
86,5326.25,53,5326.5,14:20:00.138369933
86,5326.25,52,5326.5,14:20:00.138389768
86,5326.25,50,5326.5,14:20:00.138461264
86,5326.25,47,5326.5,14:20:00.138472214
86,5326.25,45,5326.5,14:20:00.138486592
86,5326.25,42,5326.5,14:20:00.138491974
86,5326.25,39,5326.5,14:20:00.138502189
86,5326.25,38,5326.5,14:20:00.138568184
