1,2361.5,2,2362.1,09:45:00.091100088
4,2361.5,2,2362.1,09:45:00.091242037
4,2361.5,2,2362.1,09:45:00.091242037
4,2361.5,2,2362.1,09:45:00.091345108
4,2361.5,2,2362.1,09:45:00.093630956
4,2361.5,2,2362.1,09:45:00.094245218
4,2361.5,2,2362.1,09:45:00.094490771
4,2361.5,2,2362.1,09:45:00.094716317
4,2361.5,2,2362.1,09:45:00.094968067
4,2361.5,2,2362.1,09:45:00.097102158
4,2361.5,2,2362.1,09:45:00.097341834
4,2361.5,2,2362.1,09:45:00.099681660
4,2361.5,2,2362.1,09:45:00.099918705
4,2361.5,2,2362.1,09:45:00.103008217
4,2361.5,2,2362.1,09:45:00.103008217
4,2361.5,2,2362.1,09:45:00.104784841
4,2361.5,2,2362.1,09:45:00.105502801
4,2361.5,1,2361.9,09:45:00.106197631
4,2361.5,2,2361.9,09:45:00.106389977
3,2361.5,2,2361.9,09:45:00.106413325
3,2361.5,3,2361.9,09:45:00.106437146
2,2361.5,3,2361.9,09:45:00.106598234
2,2361.5,4,2361.9,09:45:00.108991048
2,2361.5,4,2361.9,09:45:00.108991048
1,2361.5,4,2361.9,09:45:00.109036947
1,2361.5,1,2361.8,09:45:00.109058796
3,2361.3,1,2361.8,09:45:00.109088816
2,2361.4,1,2361.8,09:45:00.109088816
2,2361.4,1,2361.8,09:45:00.109120138
2,2361.4,1,2361.8,09:45:00.109143342
2,2361.4,1,2361.8,09:45:00.109435265
3,2361.3,1,2361.8,09:45:00.109485579
5,2361.3,1,2361.8,09:45:00.109485579
5,2361.3,1,2361.8,09:45:00.109485579
5,2361.3,2,2361.8,09:45:00.109515510
5,2361.3,2,2361.8,09:45:00.109535737
5,2361.3,3,2361.8,09:45:00.109647103
5,2361.3,3,2361.8,09:45:00.109690341
5,2361.3,3,2361.8,09:45:00.109697225
5,2361.3,1,2361.7,09:45:00.109842575
5,2361.3,2,2361.7,09:45:00.109859926
5,2361.3,3,2361.7,09:45:00.109989618
5,2361.3,3,2361.7,09:45:00.110350806
5,2361.3,4,2361.7,09:45:00.110369571
5,2361.3,4,2361.7,09:45:00.110487858
5,2361.3,4,2361.7,09:45:00.110526931
5,2361.3,4,2361.7,09:45:00.110775640
5,2361.3,4,2361.7,09:45:00.117307459
5,2361.3,4,2361.7,09:45:00.117307459
5,2361.3,4,2361.7,09:45:00.117738821
5,2361.3,4,2361.7,09:45:00.117960518
5,2361.3,4,2361.7,09:45:00.119074710
5,2361.3,4,2361.7,09:45:00.120859876
5,2361.3,4,2361.7,09:45:00.121089080
5,2361.3,4,2361.7,09:45:00.121624329
5,2361.3,4,2361.7,09:45:00.121639379
5,2361.3,4,2361.7,09:45:00.122493681
5,2361.3,4,2361.7,09:45:00.122739408
5,2361.3,4,2361.7,09:45:00.123475487
5,2361.3,4,2361.7,09:45:00.125051058
5,2361.3,4,2361.7,09:45:00.125523467
5,2361.3,5,2361.7,09:45:00.125546837
5,2361.3,6,2361.7,09:45:00.125573346
5,2361.3,1,2361.5,09:45:00.125613597
5,2361.3,1,2361.5,09:45:00.125613597
5,2361.3,1,2361.5,09:45:00.125669762
5,2361.3,2,2361.5,09:45:00.125734738
5,2361.1,2,2361.5,09:45:00.125894374
5,2361.1,2,2361.5,09:45:00.125894374
5,2361.1,2,2361.5,09:45:00.125955687
3,2361.1,2,2361.5,09:45:00.126009115
3,2361.1,1,2361.4,09:45:00.126029941
1,2361.2,1,2361.4,09:45:00.126059593
1,2361.2,1,2361.4,09:45:00.126059593
1,2361.2,2,2361.4,09:45:00.126158801
1,2361.2,3,2361.4,09:45:00.126197529
1,2361.2,3,2361.4,09:45:00.126248218
2,2361.1,3,2361.4,09:45:00.126320383
2,2361.1,3,2361.4,09:45:00.126320383
2,2361.1,3,2361.4,09:45:00.126475627
2,2361.1,4,2361.4,09:45:00.126559894
2,2361.1,4,2361.4,09:45:00.126957698
2,2361.1,4,2361.4,09:45:00.127200131
2,2361.1,4,2361.4,09:45:00.127378465
2,2361.1,5,2361.4,09:45:00.128010321
2,2361.1,4,2361.4,09:45:00.128134006
2,2361.1,4,2361.4,09:45:00.128989387
2,2361.1,4,2361.4,09:45:00.129003152
2,2361.1,4,2361.4,09:45:00.130417317
2,2361.1,4,2361.4,09:45:00.130417317
2,2361.1,4,2361.4,09:45:00.130432305
2,2361.1,4,2361.4,09:45:00.131463143
2,2361.1,4,2361.4,09:45:00.131463143
2,2361.1,5,2361.4,09:45:00.131883173
2,2361.1,5,2361.4,09:45:00.131883173
2,2361.0,5,2361.4,09:45:00.133187529
2,2361.0,5,2361.4,09:45:00.133187529
2,2361.0,5,2361.4,09:45:00.133306677
1,2360.9,5,2361.4,09:45:00.135854072
1,2360.9,5,2361.4,09:45:00.135854072
1,2360.9,1,2361.3,09:45:00.135969671
1,2360.8,1,2361.3,09:45:00.135991992
1,2360.8,1,2361.3,09:45:00.135991992
1,2360.8,1,2361.3,09:45:00.136032533
1,2360.8,2,2361.3,09:45:00.136106058
1,2360.8,1,2361.2,09:45:00.136136020
1,2360.8,1,2361.2,09:45:00.136161301
1,2360.8,1,2361.2,09:45:00.136199682
1,2360.8,2,2361.2,09:45:00.136257668
1,2360.8,2,2361.2,09:45:00.136311090
1,2360.8,2,2361.2,09:45:00.138527109
1,2360.8,2,2361.2,09:45:00.138544139
1,2360.8,1,2361.2,09:45:00.139282749
1,2360.8,1,2361.2,09:45:00.139898564
1,2360.8,1,2361.2,09:45:00.139898564
1,2360.8,1,2361.1,09:45:00.140980307
1,2360.8,1,2361.1,09:45:00.141010026
1,2360.8,2,2361.1,09:45:00.141128661
1,2360.8,1,2361.0,09:45:00.141279180
1,2360.8,1,2361.0,09:45:00.141371316
1,2360.8,2,2361.0,09:45:00.141411864
1,2360.7,2,2361.0,09:45:00.141543445
1,2360.7,2,2361.0,09:45:00.141543445
1,2360.7,2,2361.0,09:45:00.141721970
2,2360.6,2,2361.0,09:45:00.141740690
2,2360.6,2,2361.0,09:45:00.141740690
5,2360.5,2,2361.0,09:45:00.141781244
5,2360.5,2,2361.0,09:45:00.141781244
5,2360.5,2,2361.0,09:45:00.141803837
5,2360.5,2,2361.0,09:45:00.141815863
5,2360.5,2,2361.0,09:45:00.141832893
5,2360.5,3,2361.0,09:45:00.141872725
5,2360.5,3,2361.0,09:45:00.141934550
5,2360.5,3,2361.0,09:45:00.141934550
5,2360.5,1,2360.9,09:45:00.141970058
5,2360.5,2,2360.9,09:45:00.142103773
5,2360.5,3,2360.9,09:45:00.142198139
5,2360.5,3,2360.9,09:45:00.142233548
5,2360.5,3,2360.9,09:45:00.142348476
5,2360.5,3,2360.9,09:45:00.142348476
5,2360.5,3,2360.9,09:45:00.146954475
5,2360.5,3,2360.9,09:45:00.146954475
5,2360.5,2,2361.0,09:45:00.147223758
5,2360.5,2,2361.0,09:45:00.147223758
1,2360.6,2,2361.0,09:45:00.147443035
1,2360.6,2,2361.0,09:45:00.147452719
5,2360.5,2,2361.0,09:45:00.147593477
5,2360.5,2,2361.0,09:45:00.147593477
1,2360.6,2,2361.0,09:45:00.147646428
5,2360.5,2,2361.0,09:45:00.147716891
5,2360.5,2,2361.0,09:45:00.147716891
5,2360.5,2,2361.0,09:45:00.148265465
5,2360.5,2,2361.0,09:45:00.148265465
5,2360.5,2,2361.0,09:45:00.148337473
5,2360.5,2,2361.0,09:45:00.148592156
5,2360.5,2,2361.0,09:45:00.149079872
5,2360.5,2,2361.0,09:45:00.149344831
5,2360.5,2,2361.0,09:45:00.149792558
5,2360.5,2,2361.0,09:45:00.149805659
5,2360.5,2,2361.0,09:45:00.149821807
5,2360.5,3,2361.0,09:45:00.150065629
5,2360.5,3,2361.0,09:45:00.150619394
5,2360.5,3,2361.0,09:45:00.150619394
5,2360.5,3,2361.0,09:45:00.150629625
5,2360.5,2,2361.0,09:45:00.150956716
5,2360.5,1,2360.9,09:45:00.151211124
5,2360.5,1,2360.9,09:45:00.151228667
5,2360.5,1,2360.9,09:45:00.151238123
5,2360.5,2,2360.9,09:45:00.151353172
5,2360.5,2,2360.9,09:45:00.151412645
5,2360.5,2,2360.9,09:45:00.151425676
5,2360.5,1,2360.9,09:45:00.152015102
5,2360.5,1,2360.9,09:45:00.152244416
3,2360.5,1,2360.9,09:45:00.152961922
3,2360.5,1,2360.9,09:45:00.152961922
6,2360.4,1,2360.9,09:45:00.153205468
6,2360.4,1,2360.9,09:45:00.153205468
6,2360.4,1,2360.8,09:45:00.153356156
4,2360.3,1,2360.8,09:45:00.153456353
4,2360.3,1,2360.8,09:45:00.153456353
4,2360.3,2,2360.8,09:45:00.153581575
4,2360.3,1,2360.7,09:45:00.153724240
4,2360.3,2,2360.7,09:45:00.153858646
4,2360.3,2,2360.7,09:45:00.154324109
4,2360.3,2,2360.7,09:45:00.154563240
4,2360.3,2,2360.7,09:45:00.154808134
4,2360.3,3,2360.7,09:45:00.155045861
4,2360.3,2,2360.7,09:45:00.155175383
4,2360.3,2,2360.7,09:45:00.158705592
4,2360.3,2,2360.7,09:45:00.158705592
4,2360.3,2,2360.7,09:45:00.159364297
4,2360.3,2,2360.7,09:45:00.159386633
4,2360.3,2,2360.7,09:45:00.163392263
4,2360.3,2,2360.7,09:45:00.163405991
4,2360.3,2,2360.7,09:45:00.164578981
4,2360.3,2,2360.7,09:45:00.164578981
4,2360.3,1,2360.7,09:45:00.165237343
4,2360.3,2,2360.8,09:45:00.165938851
4,2360.3,2,2360.8,09:45:00.165938851
4,2360.3,1,2360.7,09:45:00.166083785
4,2360.3,1,2360.6,09:45:00.166236525
4,2360.3,2,2360.6,09:45:00.166360435
4,2360.3,1,2360.6,09:45:00.166465646
4,2360.3,1,2360.7,09:45:00.166465646
4,2360.3,1,2360.7,09:45:00.166465646
4,2360.3,2,2360.8,09:45:00.166765168
4,2360.3,2,2360.8,09:45:00.166765168
4,2360.3,1,2360.8,09:45:00.166820994
4,2360.3,1,2360.9,09:45:00.166927825
4,2360.3,1,2360.9,09:45:00.166927825
5,2360.3,1,2360.9,09:45:00.167064541
1,2360.4,1,2360.9,09:45:00.167208374
2,2360.4,1,2360.9,09:45:00.167335647
2,2360.4,3,2361.0,09:45:00.167463759
2,2360.4,3,2361.0,09:45:00.167463759
1,2360.9,3,2361.0,09:45:00.167544298
1,2360.9,2,2361.1,09:45:00.167812752
1,2360.9,2,2361.1,09:45:00.167812752
2,2360.4,2,2361.1,09:45:00.167841671
2,2360.4,2,2361.1,09:45:00.167841671
2,2360.4,2,2361.1,09:45:00.167941148
2,2360.4,2,2361.1,09:45:00.167941148
1,2360.9,2,2361.1,09:45:00.167963625
2,2360.4,2,2361.1,09:45:00.168050149
2,2360.4,2,2361.1,09:45:00.168050149
2,2360.4,1,2361.1,09:45:00.168974663
2,2360.4,1,2361.0,09:45:00.169005685
2,2360.4,1,2361.0,09:45:00.169103008
2,2360.4,1,2361.0,09:45:00.169113072
2,2360.4,1,2360.9,09:45:00.169142395
2,2360.4,1,2360.9,09:45:00.169160116
2,2360.4,1,2360.9,09:45:00.169160116
2,2360.4,1,2360.9,09:45:00.169244736
2,2360.4,1,2360.9,09:45:00.169244736
2,2360.4,1,2360.9,09:45:00.169254550
2,2360.4,1,2361.1,09:45:00.169612324
2,2360.4,1,2361.1,09:45:00.169612324
2,2360.4,1,2360.8,09:45:00.169643272
2,2360.4,1,2360.8,09:45:00.169726221
2,2360.4,1,2360.8,09:45:00.169736544
2,2360.4,1,2361.1,09:45:00.169858025
2,2360.4,1,2361.1,09:45:00.169858025
2,2360.4,2,2361.1,09:45:00.171156342
2,2360.4,2,2361.1,09:45:00.171269986
2,2360.4,2,2361.1,09:45:00.171269986
2,2360.4,2,2361.1,09:45:00.171284357
2,2360.4,1,2361.1,09:45:00.172269417
2,2360.4,1,2361.1,09:45:00.172390496
2,2360.4,1,2361.1,09:45:00.172398268
2,2360.4,1,2361.1,09:45:00.174123490
2,2360.4,2,2361.2,09:45:00.180144667
2,2360.4,2,2361.2,09:45:00.180144667
2,2360.4,1,2361.1,09:45:00.180289656
2,2360.4,2,2361.1,09:45:00.180416993
2,2360.4,2,2361.1,09:45:00.180534144
2,2360.4,2,2361.1,09:45:00.180534144
2,2360.4,2,2361.1,09:45:00.180545713
5,2360.3,2,2361.1,09:45:00.181589400
2,2360.2,2,2361.1,09:45:00.181589400
2,2360.2,2,2361.1,09:45:00.181589400
2,2360.2,2,2361.1,09:45:00.181589400
2,2360.2,2,2361.1,09:45:00.181697083
3,2360.2,2,2361.1,09:45:00.181719676
3,2360.2,1,2361.0,09:45:00.181860910
3,2360.2,2,2361.0,09:45:00.181876658
3,2360.2,3,2361.0,09:45:00.181907058
3,2360.2,3,2361.0,09:45:00.181918697
3,2360.2,4,2361.0,09:45:00.181985751
3,2360.2,1,2360.9,09:45:00.182112089
3,2360.2,1,2360.9,09:45:00.182127904
3,2360.2,1,2360.9,09:45:00.182127904
3,2360.2,2,2360.9,09:45:00.182241727
3,2360.2,2,2360.9,09:45:00.182366309
3,2360.2,2,2360.9,09:45:00.182382687
3,2360.2,1,2360.9,09:45:00.187382756
3,2360.2,2,2361.0,09:45:00.187559323
3,2360.2,2,2361.0,09:45:00.187559323
1,2360.3,2,2361.0,09:45:00.187574754
1,2360.3,2,2360.9,09:45:00.187588395
1,2360.3,2,2360.9,09:45:00.187676489
2,2360.3,2,2360.9,09:45:00.187702593
2,2360.3,1,2361.0,09:45:00.187721668
2,2360.3,1,2361.0,09:45:00.187721668
1,2360.4,1,2361.0,09:45:00.187756974
1,2360.4,3,2361.0,09:45:00.187813568
1,2360.4,3,2361.0,09:45:00.187822179
