5,2373.3,7,2373.5,09:24:05.426582244
6,2373.3,7,2373.5,09:24:05.426637076
7,2373.3,7,2373.5,09:24:05.426723436
6,2373.3,7,2373.5,09:24:05.426817790
6,2373.3,6,2373.5,09:24:05.426851489
5,2373.3,6,2373.5,09:24:05.426968161
5,2373.3,6,2373.5,09:24:05.497309618
5,2373.3,7,2373.5,09:24:05.883163471
6,2373.3,7,2373.5,09:24:05.883335065
7,2373.3,7,2373.5,09:24:06.035570797
7,2373.3,7,2373.5,09:24:06.035570797
7,2373.3,6,2373.5,09:24:06.035927400
8,2373.3,6,2373.5,09:24:06.036053457
8,2373.3,5,2373.5,09:24:06.036212389
8,2373.3,4,2373.5,09:24:06.036317462
1,2373.4,4,2373.5,09:24:06.036362503
2,2373.4,4,2373.5,09:24:06.036426117
2,2373.4,3,2373.5,09:24:06.036447520
3,2373.4,3,2373.5,09:24:06.036559231
3,2373.4,3,2373.5,09:24:06.036571679
3,2373.4,3,2373.5,09:24:06.036589385
3,2373.4,2,2373.5,09:24:06.036631338
3,2373.4,1,2373.5,09:24:06.036803481
3,2373.4,2,2373.5,09:24:06.037582483
2,2373.4,2,2373.5,09:24:06.037803614
1,2373.4,2,2373.5,09:24:06.037916282
1,2373.4,1,2373.5,09:24:06.153943189
2,2373.4,1,2373.5,09:24:06.154055552
3,2373.4,1,2373.5,09:24:06.154080430
4,2373.4,1,2373.5,09:24:06.154098596
5,2373.4,1,2373.5,09:24:06.154117448
5,2373.4,9,2373.6,09:24:06.154775176
5,2373.4,9,2373.6,09:24:06.154775176
5,2373.4,9,2373.6,09:24:06.154883104
5,2373.4,9,2373.6,09:24:06.154895923
5,2373.4,8,2373.6,09:24:06.154914251
4,2373.4,8,2373.6,09:24:06.154973176
4,2373.4,9,2373.6,09:24:06.154991357
4,2373.4,9,2373.6,09:24:06.155003169
4,2373.4,9,2373.6,09:24:06.155003169
4,2373.4,9,2373.6,09:24:06.155022497
4,2373.4,9,2373.6,09:24:06.155036807
4,2373.4,8,2373.6,09:24:06.155057042
4,2373.4,1,2373.5,09:24:06.160953928
4,2373.4,2,2373.5,09:24:06.161057005
3,2373.4,2,2373.5,09:24:06.161088527
3,2373.4,2,2373.5,09:24:06.161104159
2,2373.4,2,2373.5,09:24:06.161149481
2,2373.4,2,2373.5,09:24:06.161201370
2,2373.4,1,2373.5,09:24:06.163297252
2,2373.4,7,2373.6,09:24:06.163408755
2,2373.4,7,2373.6,09:24:06.163408755
2,2373.4,8,2373.6,09:24:06.163517151
2,2373.4,1,2373.5,09:24:06.163671295
2,2373.4,2,2373.5,09:24:06.169892668
2,2373.4,2,2373.5,09:24:06.170018808
1,2373.4,2,2373.5,09:24:06.585072950
1,2373.4,3,2373.5,09:24:06.585092638
1,2373.4,4,2373.5,09:24:06.585145781
9,2373.3,4,2373.5,09:24:06.585272746
9,2373.3,4,2373.5,09:24:06.585272746
9,2373.3,1,2373.4,09:24:06.585301275
9,2373.3,4,2373.5,09:24:06.585314769
9,2373.3,4,2373.5,09:24:06.585314769
9,2373.3,5,2373.5,09:24:06.585366422
9,2373.3,1,2373.4,09:24:06.585385644
9,2373.3,1,2373.4,09:24:06.585408839
8,2373.3,1,2373.4,09:24:06.585445726
8,2373.3,1,2373.4,09:24:06.585461512
8,2373.3,1,2373.4,09:24:06.585476284
8,2373.3,1,2373.4,09:24:06.585597994
8,2373.3,1,2373.4,09:24:06.585646219
7,2373.3,1,2373.4,09:24:06.585799640
7,2373.3,1,2373.4,09:24:06.585882960
7,2373.3,1,2373.4,09:24:06.585890241
7,2373.3,1,2373.4,09:24:06.585907070
7,2373.3,1,2373.4,09:24:06.585921793
6,2373.3,1,2373.4,09:24:06.585941634
6,2373.3,1,2373.4,09:24:06.586003866
6,2373.3,1,2373.4,09:24:06.586042746
5,2373.3,1,2373.4,09:24:06.586077671
5,2373.3,1,2373.4,09:24:06.586203946
5,2373.3,1,2373.4,09:24:06.593409055
5,2373.3,5,2373.5,09:24:06.612046410
5,2373.3,5,2373.5,09:24:06.612046410
6,2373.3,5,2373.5,09:24:06.612258046
7,2373.3,5,2373.5,09:24:06.612292654
7,2373.3,4,2373.5,09:24:06.632911176
7,2373.3,5,2373.5,09:24:06.634430816
7,2373.3,6,2373.5,09:24:06.634765262
7,2373.3,5,2373.5,09:24:06.640495125
7,2373.3,4,2373.5,09:24:06.641346963
7,2373.3,2,2373.4,09:24:06.715223169
6,2373.3,2,2373.4,09:24:06.715401839
5,2373.3,2,2373.4,09:24:06.715444390
5,2373.3,2,2373.4,09:24:06.715459302
