31,118.9,24,118.91,09:12:42.475176077
31,118.9,20,118.91,09:12:42.475258669
31,118.9,21,118.91,09:12:42.481864503
31,118.9,23,118.91,09:12:42.482024309
31,118.9,34,118.91,09:12:42.489840501
18,118.9,34,118.91,09:12:42.586537050
17,118.9,34,118.91,09:12:42.586689219
16,118.9,34,118.91,09:12:42.586754949
14,118.9,34,118.91,09:12:42.648018027
14,118.9,44,118.91,09:12:42.648190861
15,118.9,44,118.91,09:12:42.772936757
28,118.9,44,118.91,09:12:42.778717441
28,118.9,33,118.91,09:12:42.780886681
28,118.9,23,118.91,09:12:42.780994460
28,118.9,22,118.91,09:12:42.780994460
28,118.9,21,118.91,09:12:42.781444518
28,118.9,22,118.91,09:12:42.782971745
28,118.9,21,118.91,09:12:42.783177633
28,118.9,24,118.91,09:12:42.783240145
28,118.9,25,118.91,09:12:42.784110510
28,118.9,24,118.91,09:12:42.784894573
28,118.9,25,118.91,09:12:42.791536527
28,118.9,26,118.91,09:12:42.791704437
28,118.9,27,118.91,09:12:42.795275814
28,118.9,26,118.91,09:12:42.813551831
28,118.9,25,118.91,09:12:42.850193506
28,118.9,24,118.91,09:12:42.851331703
32,118.9,24,118.91,09:12:42.913884574
32,118.9,21,118.91,09:12:42.972852785
32,118.9,19,118.91,09:12:42.973048125
32,118.9,20,118.91,09:12:42.982086877
32,118.9,25,118.91,09:12:42.982346238
32,118.9,26,118.91,09:12:43.033457983
32,118.9,38,118.91,09:12:43.033569964
32,118.9,37,118.91,09:12:43.034301473
32,118.9,25,118.91,09:12:43.034594132
32,118.9,26,118.91,09:12:43.038522520
32,118.9,27,118.91,09:12:43.038705355
33,118.9,27,118.91,09:12:43.062775013
33,118.9,26,118.91,09:12:43.063362609
33,118.9,25,118.91,09:12:43.239084119
33,118.9,20,118.91,09:12:43.239360346
33,118.9,19,118.91,09:12:43.650283826
34,118.9,19,118.91,09:12:43.652414191
34,118.9,17,118.91,09:12:43.655104340
38,118.9,17,118.91,09:12:43.655404792
53,118.9,17,118.91,09:12:43.656942151
53,118.9,13,118.91,09:12:43.658065084
53,118.9,12,118.91,09:12:43.956449675
53,118.9,11,118.91,09:12:43.956512104
