bidVolume,bidPrice,askVolume,askPrice,timestamp
23,5292.25,18,5292.5,08:40:00.001928923
23,5292.25,19,5292.5,08:40:00.004208255
18,5292.25,19,5292.5,08:40:00.004213686
18,5292.25,20,5292.5,08:40:00.004271745
17,5292.25,20,5292.5,08:40:00.004298734
17,5292.25,22,5292.5,08:40:00.004305000
15,5292.25,22,5292.5,08:40:00.004311227
14,5292.25,22,5292.5,08:40:00.004316267
14,5292.25,23,5292.5,08:40:00.004368867
14,5292.25,24,5292.5,08:40:00.004398240
14,5292.25,25,5292.5,08:40:00.004495090
14,5292.25,26,5292.5,08:40:00.004531209
14,5292.25,27,5292.5,08:40:00.004635877
14,5292.25,28,5292.5,08:40:00.004641653
14,5292.25,29,5292.5,08:40:00.004650668
14,5292.25,31,5292.5,08:40:00.004732266
13,5292.25,31,5292.5,08:40:00.004756215
13,5292.25,31,5292.5,08:40:00.005026067
13,5292.25,31,5292.5,08:40:00.005031619
13,5292.25,31,5292.5,08:40:00.005043539
12,5292.25,31,5292.5,08:40:00.005557444
13,5292.25,31,5292.5,08:40:00.005564052
12,5292.25,31,5292.5,08:40:00.005642454
11,5292.25,31,5292.5,08:40:00.005656409
11,5292.25,30,5292.5,08:40:00.005696094
11,5292.25,29,5292.5,08:40:00.005701070
11,5292.25,28,5292.5,08:40:00.005707924
11,5292.25,27,5292.5,08:40:00.005713611
11,5292.25,26,5292.5,08:40:00.005731825
10,5292.25,26,5292.5,08:40:00.005753752
11,5292.25,26,5292.5,08:40:00.005827923
13,5292.25,26,5292.5,08:40:00.005847585
12,5292.25,26,5292.5,08:40:00.005853543
13,5292.25,26,5292.5,08:40:00.005894667
14,5292.25,26,5292.5,08:40:00.005991680
14,5292.25,25,5292.5,08:40:00.006046305
14,5292.25,23,5292.5,08:40:00.006057717
15,5292.25,23,5292.5,08:40:00.006116259
15,5292.25,22,5292.5,08:40:00.006129462
15,5292.25,20,5292.5,08:40:00.006211586
15,5292.25,51,5292.75,08:40:00.006510331
15,5292.25,51,5292.75,08:40:00.006510331
2,5292.5,51,5292.75,08:40:00.006510331
2,5292.5,51,5292.75,08:40:00.006510331
2,5292.5,51,5292.75,08:40:00.006538987
2,5292.5,51,5292.75,08:40:00.006549624
2,5292.5,51,5292.75,08:40:00.006554850
3,5292.5,51,5292.75,08:40:00.006573062
4,5292.5,51,5292.75,08:40:00.006577718
5,5292.5,51,5292.75,08:40:00.006583964
5,5292.5,51,5292.75,08:40:00.006590825
7,5292.5,51,5292.75,08:40:00.006686821
7,5292.5,51,5292.75,08:40:00.006693208
7,5292.5,51,5292.75,08:40:00.006698984
7,5292.5,51,5292.75,08:40:00.006734959
7,5292.5,51,5292.75,08:40:00.006743535
7,5292.5,52,5292.75,08:40:00.006755670
7,5292.5,52,5292.75,08:40:00.006785872
8,5292.5,52,5292.75,08:40:00.006791744
8,5292.5,52,5292.75,08:40:00.006796221
8,5292.5,52,5292.75,08:40:00.006812007
8,5292.5,52,5292.75,08:40:00.006830958
8,5292.5,51,5292.75,08:40:00.006844277
10,5292.5,51,5292.75,08:40:00.006853944
10,5292.5,51,5292.75,08:40:00.006890384
10,5292.5,51,5292.75,08:40:00.006890384
10,5292.5,51,5292.75,08:40:00.006895570
10,5292.5,51,5292.75,08:40:00.006914771
10,5292.5,51,5292.75,08:40:00.006951754
10,5292.5,51,5292.75,08:40:00.006958240
10,5292.5,50,5292.75,08:40:00.006982769
11,5292.5,50,5292.75,08:40:00.006988929
11,5292.5,50,5292.75,08:40:00.006995569
11,5292.5,50,5292.75,08:40:00.007013506
11,5292.5,47,5292.75,08:40:00.007033605
11,5292.5,42,5292.75,08:40:00.007053011
11,5292.5,40,5292.75,08:40:00.007058063
9,5292.5,40,5292.75,08:40:00.007068691
11,5292.5,40,5292.75,08:40:00.007078950
11,5292.5,42,5292.75,08:40:00.007095990
10,5292.5,42,5292.75,08:40:00.007139335
10,5292.5,42,5292.75,08:40:00.007145637
10,5292.5,42,5292.75,08:40:00.007145637
11,5292.5,42,5292.75,08:40:00.007150421
12,5292.5,42,5292.75,08:40:00.007157320
14,5292.5,42,5292.75,08:40:00.007162360
14,5292.5,42,5292.75,08:40:00.007176648
13,5292.5,42,5292.75,08:40:00.007185884
14,5292.5,42,5292.75,08:40:00.007192399
14,5292.5,42,5292.75,08:40:00.007292698
13,5292.5,42,5292.75,08:40:00.007307518
14,5292.5,42,5292.75,08:40:00.007312302
12,5292.5,42,5292.75,08:40:00.007349304
12,5292.5,42,5292.75,08:40:00.007476587
12,5292.5,42,5292.75,08:40:00.007482699
13,5292.5,42,5292.75,08:40:00.007724893
15,5292.5,42,5292.75,08:40:00.007810679
15,5292.5,42,5292.75,08:40:00.007943470
15,5292.5,42,5292.75,08:40:00.007949307
15,5292.5,42,5292.75,08:40:00.007954030
15,5292.5,42,5292.75,08:40:00.007963285
15,5292.5,42,5292.75,08:40:00.008112734
15,5292.5,43,5292.75,08:40:00.011633884
13,5292.5,43,5292.75,08:40:00.011751025
12,5292.5,43,5292.75,08:40:00.011834761
13,5292.5,43,5292.75,08:40:00.012276950
15,5292.5,43,5292.75,08:40:00.012361962
15,5292.5,42,5292.75,08:40:00.012377155
15,5292.5,42,5292.75,08:40:00.012539512
15,5292.5,43,5292.75,08:40:00.013056130
13,5292.5,43,5292.75,08:40:00.013161041
12,5292.5,43,5292.75,08:40:00.013251024
12,5292.5,43,5292.75,08:40:00.014220874
13,5292.5,43,5292.75,08:40:00.014563831
14,5292.5,43,5292.75,08:40:00.014649241
14,5292.5,42,5292.75,08:40:00.023948769
16,5292.5,42,5292.75,08:40:00.024035596
16,5292.5,41,5292.75,08:40:00.024097268
16,5292.5,40,5292.75,08:40:00.024107159
16,5292.5,39,5292.75,08:40:00.024112347
16,5292.5,38,5292.75,08:40:00.024179737
16,5292.5,37,5292.75,08:40:00.024218058
16,5292.5,36,5292.75,08:40:00.024225479
16,5292.5,34,5292.75,08:40:00.024543709
16,5292.5,32,5292.75,08:40:00.024637714
16,5292.5,31,5292.75,08:40:00.024680966
17,5292.5,31,5292.75,08:40:00.024717866
17,5292.5,30,5292.75,08:40:00.024743620
17,5292.5,29,5292.75,08:40:00.024751332
18,5292.5,29,5292.75,08:40:00.024819564
18,5292.5,28,5292.75,08:40:00.024861053
18,5292.5,27,5292.75,08:40:00.024866695
18,5292.5,26,5292.75,08:40:00.024874000
18,5292.5,25,5292.75,08:40:00.025105839
18,5292.5,24,5292.75,08:40:00.025111269
18,5292.5,24,5292.75,08:40:00.027912139
18,5292.5,23,5292.75,08:40:00.039157908
21,5292.5,23,5292.75,08:40:00.039838856
21,5292.5,22,5292.75,08:40:00.039866588
22,5292.5,22,5292.75,08:40:00.040035417
22,5292.5,22,5292.75,08:40:00.040220221
22,5292.5,22,5292.75,08:40:00.040225872
22,5292.5,22,5292.75,08:40:00.040235757
22,5292.5,22,5292.75,08:40:00.040243815
22,5292.5,23,5292.75,08:40:00.040520396
22,5292.5,22,5292.75,08:40:00.040577697
23,5292.5,22,5292.75,08:40:00.040971679
23,5292.5,21,5292.75,08:40:00.046645838
23,5292.5,15,5292.75,08:40:00.048538926
23,5292.5,14,5292.75,08:40:00.048710185
23,5292.5,11,5292.75,08:40:00.048710185
23,5292.5,10,5292.75,08:40:00.048710185
23,5292.5,9,5292.75,08:40:00.048758630
23,5292.5,9,5292.75,08:40:00.048758630
23,5292.5,9,5292.75,08:40:00.048758630
23,5292.5,9,5292.75,08:40:00.048758630
23,5292.5,9,5292.75,08:40:00.048758630
24,5292.5,9,5292.75,08:40:00.048758630
25,5292.5,9,5292.75,08:40:00.048844702
26,5292.5,9,5292.75,08:40:00.048888239
26,5292.5,9,5292.75,08:40:00.048903532
27,5292.5,9,5292.75,08:40:00.048955922
28,5292.5,9,5292.75,08:40:00.049005319
29,5292.5,9,5292.75,08:40:00.049161511
28,5292.5,9,5292.75,08:40:00.050682483
28,5292.5,10,5292.75,08:40:00.050770632
27,5292.5,10,5292.75,08:40:00.050785253
27,5292.5,11,5292.75,08:40:00.050875044
26,5292.5,11,5292.75,08:40:00.050921112
25,5292.5,11,5292.75,08:40:00.050981868
25,5292.5,12,5292.75,08:40:00.050989299
24,5292.5,12,5292.75,08:40:00.051028000
23,5292.5,12,5292.75,08:40:00.051083262
23,5292.5,12,5292.75,08:40:00.096896766
23,5292.5,12,5292.75,08:40:00.096906229
23,5292.5,12,5292.75,08:40:00.096915624
23,5292.5,12,5292.75,08:40:00.096923272
23,5292.5,11,5292.75,08:40:00.104178887
23,5292.5,10,5292.75,08:40:00.104501959
23,5292.5,11,5292.75,08:40:00.106019369
23,5292.5,12,5292.75,08:40:00.106211760
23,5292.5,12,5292.75,08:40:00.106308412
23,5292.5,12,5292.75,08:40:00.106317049
23,5292.5,12,5292.75,08:40:00.106326531
23,5292.5,12,5292.75,08:40:00.106333040
23,5292.5,12,5292.75,08:40:00.106428424
23,5292.5,11,5292.75,08:40:00.113384132
23,5292.5,11,5292.75,08:40:00.113493079
23,5292.5,11,5292.75,08:40:00.113798237
23,5292.5,11,5292.75,08:40:00.113804115
23,5292.5,11,5292.75,08:40:00.113809325
23,5292.5,11,5292.75,08:40:00.113815699
23,5292.5,11,5292.75,08:40:00.122703216
23,5292.5,11,5292.75,08:40:00.123434639
23,5292.5,11,5292.75,08:40:00.123714344
23,5292.5,11,5292.75,08:40:00.123733695
23,5292.5,11,5292.75,08:40:00.123745433
23,5292.5,11,5292.75,08:40:00.123859240
23,5292.5,10,5292.75,08:40:00.127549481
23,5292.5,10,5292.75,08:40:00.128056131
23,5292.5,11,5292.75,08:40:00.149739154
23,5292.5,11,5292.75,08:40:00.149838145
23,5292.5,10,5292.75,08:40:00.155427890
23,5292.5,7,5292.75,08:40:00.155427890
23,5292.5,5,5292.75,08:40:00.155449138
23,5292.5,2,5292.75,08:40:00.155497866
23,5292.5,79,5293.0,08:40:00.155538296
23,5292.5,79,5293.0,08:40:00.155538296
23,5292.5,77,5293.0,08:40:00.155538296
24,5292.5,77,5293.0,08:40:00.155538296
24,5292.5,77,5293.0,08:40:00.155540954
24,5292.5,76,5293.0,08:40:00.155570616
25,5292.5,76,5293.0,08:40:00.155577182
26,5292.5,76,5293.0,08:40:00.155597128
26,5292.5,76,5293.0,08:40:00.155603551
26,5292.5,76,5293.0,08:40:00.155603551
26,5292.5,75,5293.0,08:40:00.155611113
26,5292.5,75,5293.0,08:40:00.155635324
26,5292.5,75,5293.0,08:40:00.155648611
27,5292.5,75,5293.0,08:40:00.155659689
1,5292.75,75,5293.0,08:40:00.155670086
